Process Start,Data Folder,Data File,SCC System ID,Measurement ID,Uploaded,Downloaded,SCC Version,Result
2022-08-29 09:37,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 09:37,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-29 09:39,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 09:39,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-29 09:43,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 09:43,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-29 09:47,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 09:47,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-29 09:48,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 09:49,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-29 09:58,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 09:58,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-29 10:00,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 11:18,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 11:18,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-29 15:56,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 16:26,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 16:28,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 16:29,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 16:30,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-29 16:33,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 16:33,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-29 17:29,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-29 17:30,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
